#NAME,1,2,3,4,5,6,7,8,9,10,30,31,32,33,34,50,53,54,55,56,BI003-01,BI003-02,BI003-03,BI003-04,BI003-05,BI003-11,BI003-12,BI003-13,BI003-14,BI003-15,BI003-16,BI003-17,BI003-18,BI003-22,BI003-23,BI003-24,BI003-25,BI003-26
EC:2.1.1.198,25609.62,62807.57,107456.5,116963.73,122944.33,90844.3,37014.16,101333.1,32398.96,27002.12,70995.09,84654.86,77308.86,74968.3,59847.65,57452.42,68171.97,81251.49,92826.9,395569.24,141716.18,136933.82,134811.03,176793.5,140601.5,129984.24,148153.34,210661.06,138014.48,124488.08,149635.83,156044.98,137613.66,113953.96,128240.47,113051.07,107928.51,106859.42
EC:2.1.1.199,22414.62,70607.82,108105.25,94210.33,95835.58,74143.05,38357.66,102207.35,35960.71,27203.77,72650.29,85596.44,83340.28,73955.8,57986.15,75608.57,64836.97,103466.24,83939.94,374047.7,120590.68,150262.32,170878.78,136798.25,179709.25,121417.24,122902.59,202711.06,118198.23,148850.83,167074.75,158860.56,171953.74,143626.46,150816.97,125540.32,132291.68,112604.75
EC:2.1.1.200,338.62,51.5,364.32,270.21,166.75,71.88,62.88,36.4,48.26,75.75,98,1.45,48,57.8,184.97,54.64,594.64,20.99,39.64,178.31,13.5,27.25,11.75,18,76,10.5,12,299.25,5.75,1254.25,1849.17,942.75,61.25,325.12,398,8.5,40.5,9
EC:2.1.1.201,8434.87,14219.16,46790.71,55161.91,43968.83,67160.88,20194.4,65292.57,10584.16,13496.1,37093.96,30347.28,41093.83,40942.8,24810.47,12732.57,29494.97,23379.49,43008.44,88419.99,76096.34,35020.58,34110.08,89012,34019.83,63572.84,71606,107128.41,49189.75,55299.17,66932.58,75976.51,35541.16,33219.79,43821.34,45952.33,28884.75,46016.92
EC:2.1.1.206,0,0,70,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.207,16577.62,53419.07,77389,51782.39,55282.83,43106.8,25952.16,75820.6,19849.63,15606.02,61571.62,66663.36,54687.36,47013.13,41904.32,50188.32,50944.64,69774.99,59554.31,358716.15,71999.18,104211.82,100122.53,61142,99152,95108.24,74947.84,158076.06,77947.98,98278.58,132802.84,74766.14,106174.82,103413.96,104575.47,90600.57,94870.85,72895.08
EC:2.1.1.210,0,0,0,297,0,12,0,0,9,0,8,0,11,0,10,17,312,7,10,7,0,0,0,0,0,0,0,12,0,11,0,2.5,0,0,4,0,0,0
EC:2.1.1.213,0,0,63,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.215,0,0,70,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.216,0,0,70,0,0,0,0,0,23,0,0,0,0,0,0,0,0,3,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.217,15156.5,52142.74,74385.2,48204.22,53253,40041.92,22629.18,72551.03,19597.3,13837.92,47713.33,49392.03,51718.03,44166.55,27047.77,48151.39,46551.27,67137.59,49565.64,258120.85,60186.34,88897.24,96166.45,58242,95590.17,92873.4,64402.84,151199.65,77098.73,70055.16,117767.67,69415.55,94185.58,100886.17,100167.63,87903.74,92803.18,72030.08
EC:2.1.1.218,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.219,57.5,967.83,469.98,369.17,111.75,2616.5,2832.1,2796.17,90.57,1362.75,11146.33,16168.33,77.33,318.67,11488,44.5,512.33,38,7238.34,73023.5,10134.34,11869,2710.33,565,1844.33,1099.67,250,3901.33,9,8024.33,8883.5,33.17,8249.33,242.5,1088.67,1229.33,624.67,209
EC:2.1.1.220,57.5,967.83,469.98,369.17,111.75,2616.5,2832.1,2796.17,90.57,1362.75,11146.33,16168.33,77.33,318.67,11488,44.5,512.33,38,7238.34,73023.5,10134.34,11869,2710.33,565,1844.33,1099.67,250,3901.33,9,8024.33,8883.5,33.17,8249.33,242.5,1088.67,1229.33,624.67,209
EC:2.1.1.221,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.222,808.62,887.83,1366.15,2768.84,427.75,260.88,291.55,490.07,169.26,816.35,653.46,190.78,127.33,390.3,399.14,186.24,1289.64,77.99,286.81,361.81,85.17,58.24,1023.08,45.01,1694.34,251.17,282,934.58,5.75,4095.09,4941.83,2466.93,1038.57,1209.13,1679.68,407.83,371.17,59
EC:2.1.1.223,5046.37,20028.74,29478.99,38941.64,36016.83,29921.3,13297.31,32850.15,17835.01,13172.17,14058.49,24533.36,27237.41,36853.8,16302.97,20342.89,14677.64,20771.84,27563.02,18770.86,51545.01,49398.74,61685.33,73845.75,65893.75,32674.67,51999.59,48867.08,39481.83,48530.99,36375.42,82877.84,65809.83,39199.29,45505,33034.57,38850.43,44230.75
EC:2.1.1.226,15976,53456.57,75878.85,51321.22,53510.08,42983.92,25497.03,75819.2,19802.2,15683.67,61426.49,66138.91,54442.36,47019.5,41770.68,49952.08,50362.33,69626,59419.34,351442.17,71508.68,104081.57,100201.78,60884,98992,95205.74,74926.84,157754.81,77878.23,96351.33,130823.5,72946.39,106008.57,103044.84,103940.47,90438.07,94738.35,72747.08
EC:2.1.1.227,15976,53456.57,75878.85,51321.22,53510.08,42983.92,25497.03,75819.2,19802.2,15683.67,61426.49,66138.91,54442.36,47019.5,41770.68,49952.08,50362.33,69626,59419.34,351442.17,71508.68,104081.57,100201.78,60884,98992,95205.74,74926.84,157754.81,77878.23,96351.33,130823.5,72946.39,106008.57,103044.84,103940.47,90438.07,94738.35,72747.08
EC:2.1.1.228,20989.62,58294.82,92128.25,84447.33,88535.58,68409.05,31860.66,89619.35,26737.21,21730.77,66919.79,77377.61,69854.61,63609.8,51975.15,53993.07,60371.97,78355.74,78128.44,373710.53,110045.68,124828.82,119339.28,125223.75,121007.25,114010.24,117081.59,187952.56,113210.73,112583.33,141988.75,124485.56,124210.74,109605.96,117291.97,104856.82,102468.68,93569.25
EC:2.1.1.242,338.62,47.5,265.32,316.21,166.75,68.88,81.88,29.4,48.26,75.75,179,1.45,40,49.8,200.97,57.64,474.64,22.49,66.64,210.31,19,36.25,28.75,18,90,21.5,39.5,314.75,5.75,1277.75,1915.17,930.75,83.25,336.62,408.5,40.5,52,16
EC:2.1.1.245,476.5,4949.5,5857,4365.5,188,3878.5,2676,1967.5,1973.5,2820,1463,1390,734.5,1094.5,1431.5,5747.5,1934,2548,1147.5,6539.5,2841.5,2626.5,2097.5,90,287,1195,785,5501,900,3256.5,1373,5493,5830,2379,1396.5,1111,2321,3499.5
EC:2.1.1.246,0,27,15,0,0,8,0,0,35,35,50,127,76,65,105,11,0,0,26,0,24,0,0,228,37,0,273,826,0,193,105,0,706,85,65,0,175,0
EC:2.1.1.250,8,12,17,197,0,8,32,0,0,33,0,0,0,0,7,0,77,0,0,10,0,0,0,0,0,0,0,11,0,36,0,14,0,0,6,0,0,0
EC:2.1.1.255,0,0,0,0,0,0,0,0,0,0,2.67,0,0,0.67,3.33,4,8.33,0,4.67,0,0,0,0,0,0,0,0,0,0,0,6.83,0,0,0,0,0,0,0
EC:2.1.1.256,0,0,36,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.258,200.75,2491.5,2939.75,2191.5,94,1944.5,1341.75,1026.5,981.5,1423,762,739,397.5,583.5,730,2934,971.5,1293,588.75,3265.75,1489.5,1357.5,1119.5,71,175,609,408,2771,481,1639,730,2785,3019,1280,733.5,648,1253.75,1783.25
EC:2.1.1.260,0,0,70,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.264,338.62,106.5,624.82,392.71,186.75,120.38,207.88,446.4,75.76,115.25,2516.5,1003.45,2849,2479.3,3148.47,1841.14,2888.64,2519.99,2608.14,20467.31,863.5,2822.25,1061.75,456,1096.5,1049.5,1044,2100.75,502.25,5772.25,2868.17,3027.25,2967.25,1637.62,2306.5,1347.5,1306,483
EC:2.1.1.265,1.62,6,75.99,74.71,25.25,8.38,56.38,1.4,1.26,5.75,86,0,4,19.25,85.88,34,212.37,10,39,93.38,13.5,27.25,11.75,18,76,10.5,12,283.25,5.75,1204.25,1703.17,880.75,61.25,310.12,356,8.5,40.5,9
EC:2.1.1.266,945.62,120.5,1072.32,1126.51,276.75,196.88,181.88,40.4,133.26,260.35,325.8,3.45,92,62.3,303.47,146.24,1241.64,77.99,129.14,305.81,38.5,53.58,25.75,771.67,224.67,69.5,104,708.25,126.75,3050.42,4366.5,3733.92,600.58,1381.79,1194.67,441.5,402.5,733
EC:2.1.1.268,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.271,2709.25,21118.49,34025.25,12129.64,4090,8890.17,9592.93,24124,13266.33,9137.77,11978.96,20988.66,22903.66,23152.17,10589.33,32246.1,8740.33,35551.4,13403.59,5117.92,18971.51,46104.82,73283.83,16285.17,78919.17,14728.17,14196.84,34437.33,10291.83,51665.66,41838,46405.34,65641.99,49947.84,45169.67,30698.32,53067.6,26358.08
EC:2.1.1.282,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.289,865.75,439,7259.25,201.67,86,244,59.25,0,0,1.5,2,0,0,5,1.5,19.5,334.5,432,126.75,4393.75,21,62,13,0,81,10,0,929,0,3201.5,2449,21,382,0,0,3,99.25,1.25
EC:2.1.1.294,0,0,0,18.5,0,0,0,0,7.5,86,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.5,0,0,0,0,0,0,0
EC:2.1.1.295,273,157,37,291.5,22,49,13,7,44,127,4,0,0,0,82,0,2,3,36,29,0,0,0,0,0,0,0,14,0,11,20,20,0,9,11,0,0,0
EC:2.1.1.297,20140.62,57858.82,85024.92,84365.83,88535.58,68038.05,31667.66,89576.35,26588.21,22202.77,66680.13,76581.61,69431.61,63372.14,51837.81,53945.07,60324.63,77905.74,78137.78,372541.53,110041.35,122709.82,118999.08,125223.75,121007.25,113944.84,116946.59,187648.16,112738.33,109356.33,139942.41,124348.46,123892.74,109633.96,117307.97,104841.82,102342.68,93569.25
EC:2.1.1.298,720.62,94.5,1683.32,552.01,1719.75,214.88,275.88,38.4,84.26,258.35,252.8,95.45,76,63.8,245.97,122.24,996.64,61.99,126.64,7193.31,707.5,230.25,103.75,232,188,18.5,41,727.25,130.75,2987.25,3558.17,2579.75,324.25,670.12,1059,95.5,117.5,182
EC:2.1.1.33,20812.62,57495.49,91439.08,84260.5,88483.08,68220.55,31484.99,88690.68,26436.88,20998.27,63999.63,75418.28,66683.28,60629.8,49196.98,52132.57,58148.97,75429.24,75411.27,359287.2,109153.34,121987.82,117065.95,124643.75,118261.42,112631.57,115531.59,185839.73,112085.23,108665,140492.08,122301.39,120523.41,107974.46,114870.8,103100.49,100848.51,93054.25
EC:2.1.1.34,440.62,1685.33,1582.15,3588.21,161.58,152.88,143.55,451.07,83.76,429.75,983.66,236.78,413.33,693.8,795.64,970.64,1992.64,278.09,691.31,450.56,545.17,2304.25,2109.08,3485,4627.33,662.17,3059,1684.58,1114.75,5477.58,6478.5,4587.09,3337.25,1990.12,2420.67,1067.83,1677.5,1822.67
EC:2.1.1.35,9957.62,17330.5,8531.65,24989.54,32931.75,67.88,67.88,4.4,42.26,27.75,162.33,1.45,49,65.13,194.97,1630.97,7617.64,8913.49,22678.64,160363.81,8302.5,5758.25,4210.75,22910.33,2857.33,32669.17,41248,12818.58,62659.75,16517.92,8689.17,10400.75,3207.58,3864.12,16643,23305.5,8008.5,15187
EC:2.1.1.37,10497.24,86490.71,111723.43,78162.69,48765.25,50746.86,40045.83,98955.37,61508.41,41192.3,64918.58,111530.69,97891.22,106580.72,50838.83,109481.42,41600.17,103132.84,71668.9,106709.88,130751.54,250529.45,250422.48,104983.08,243394.26,90255.14,101566.45,139264.96,70917.7,161647.3,138117.01,190125.04,257796.48,179909.59,128139.82,113190.03,203339.4,134037.32
EC:2.1.1.43,0,0,0,0,0,0,0,0,7.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.44,0,0,22,36.5,22,0,3,11,12,123,2.67,0,0,0.67,5.33,4,90.33,0,4.67,5,0,0,0,0,0,0,0,1,0,0,21.83,5.5,0,21.5,11,0,0,0
EC:2.1.1.45,20150.87,51324.49,83281.17,79236.88,87347.08,65748.05,28053.24,81387.18,20699.88,17952.77,59661.96,69929.95,57738.61,56600.13,45956.15,38030.07,55530.64,52656.24,72958.85,355526.11,100900.34,96680.82,85170.95,116143.25,78999.92,106824.07,110001.09,179368.73,108062.23,88023.5,123427.25,98525.39,84258.91,89023.46,102300.3,92927.49,90270.26,83745.5
EC:2.1.1.5,0,0,33.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.6,0,0,22,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0
EC:2.1.1.61,922.62,64.5,1624.32,498.51,1660.75,210.88,261.88,31.4,80.26,216.35,132.8,97.45,49,41.3,186.47,95.24,1359.64,39.49,95.14,7104.81,683.5,206.25,89.75,210,104,18.5,23,493.25,130.75,1986.75,2020.17,1793.75,284.25,357.12,629,87.5,79.5,173
EC:2.1.1.63,22594.24,61004.48,111829.91,92960.46,93009.49,90851.93,40165.88,130900.09,28994.47,26210.72,83273.05,69628.6,77987.94,74040.89,46118.86,58313.6,72643.33,83964.54,77436.79,341007.33,122536.19,114699.23,127994.49,136410.42,128114.08,145693.35,137710.59,251079.4,112935.08,139116.5,192454.49,145022.14,128559.89,132523.42,122622.65,122981.98,101427.52,114081.25
EC:2.1.1.64,808.62,887.83,1366.15,2768.84,427.75,260.88,291.55,490.07,169.26,816.35,653.46,190.78,127.33,390.3,399.14,186.24,1289.64,77.99,286.81,361.81,85.17,58.24,1023.08,45.01,1694.34,251.17,282,934.58,5.75,4095.09,4941.83,2466.93,1038.57,1209.13,1679.68,407.83,371.17,59
EC:2.1.1.67,137,15.5,79,95,37.5,18.5,3.5,2,18,0,66,1.45,36,30.55,102.59,19.64,224.27,12.49,27.64,99.18,0,0,0,0,0,0,0,16,0,31,133,76,0,26,25,0,0,0
EC:2.1.1.71,150,52,825,1337,189,175,74,0,103,108,219,0,108,5,78,121,346,87,30,79,74,76.66,42,69.34,352.34,0,54,966,0,3635.34,5751.66,2906.34,147.66,1269.34,1628.34,24,114,27
EC:2.1.1.72,83662.49,238244.2,331759.75,300586.37,339844.31,196441.11,96485.63,294569.06,99776.97,69068.4,203580.69,235701.87,220395.21,210631.51,142683.63,175420.57,169573.86,218564.48,261725.26,1202442.09,308664.05,425097.86,426213.64,396217.33,429657.67,415591.32,436093.7,563884.53,459874.7,334187.14,382231.1,435858.46,426028.8,360166.93,360447.1,376434.44,351240.15,330851.91
EC:2.1.1.74,12642.75,27567.91,38262.78,38579.05,48166.33,30925.25,12791.59,49306.37,4075.8,4292.75,38287.16,30886.58,32328.03,23316,19796.02,14522.25,24172.5,27100.5,36113.92,268856.75,36385.67,34242.58,22501.08,38472.17,22793.5,69630.17,48014.5,88721.08,68618.5,27971.5,63143.5,25333.79,24032.41,34056.17,44963.64,51624.58,33723.92,38274.5
EC:2.1.1.77,1474.62,1642.83,3490.99,3685.11,640.58,593.88,587.55,531.07,345.59,1431.55,1416.73,326.78,761.33,710.97,802.97,401.44,3139.97,274.49,421.98,753.56,367.17,439.24,1262.08,127.01,2126.34,395.17,347,2406.58,98.75,9308.59,13115.99,6537.43,1402.57,2833.13,3688.68,444.83,574.17,132
EC:2.1.1.79,13743.12,28930.83,48941.43,38829.28,38658.16,31514.38,16596.41,52390.57,7619.73,7771.3,40999.4,30479.11,19525,17901.64,21210.3,22498.94,38059.3,42280.89,43309.65,239718.56,39420.17,46848.24,50684.08,47485.01,45229.84,76467.17,52080,123615.58,67086.75,42031.34,80235.57,42431.18,48229.82,61480.63,61793.68,63186.83,34810.17,48696
EC:2.1.1.80,3261.37,25901.31,27472.07,17576.83,1869.4,11805.72,9805.16,34396.23,19456.59,14513.89,19764.22,33312.56,33384.82,33913.35,13370.39,36455.58,12327.41,28213.48,10812.7,37148.18,42106.85,76635.72,101937.28,16552.51,83866.18,26228.07,15951.18,35772.48,12467.81,52001.91,83546,44184.03,75599.23,56144.97,47694.34,37479.31,81737.28,26722.41
EC:2.1.1.86,0,0,36,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.95,127,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.1.98,0,0,77,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.2.1,21237.62,60204.82,94792.25,84643.13,88442.58,67240.05,30250.66,90842.35,30684.21,23260.87,59565.93,66456.06,72572.61,68451.69,41792.9,55904.31,60329.9,78567.23,71572.42,294878.21,105101.68,125714.15,127924.28,125685.42,125407.92,117896.24,117441.59,186323.56,114383.73,105430,139821.74,126862.23,128971.07,117834.13,121459.64,107492.82,110106.68,99373.25
EC:2.1.2.10,6166.12,13717.91,23930.75,42811.33,34593.58,29286.63,8707.9,22144.52,12100.04,10289.85,8066.46,14517.53,17678.28,19420.8,13313.57,15826.32,15386.97,18403.74,20544.44,73416.61,57357.01,37237.58,57258.83,71463.25,53132.08,22048.34,54868.25,37297.41,37204.5,56039.42,54487.16,72459.96,42592.91,21791.29,25176.64,24280.58,15535.5,25811.67
EC:2.1.2.11,7227.12,15584.07,28949.38,41134.79,35711.58,30088.8,7819.16,20790.65,10208.41,9252.12,9475.59,18476.53,29663.24,26611.3,16403.3,12645.92,16979.97,22311.24,23114.44,76351.03,56132.68,34223.9,39884.83,71236.92,49273.42,23451.34,53640.59,37899.91,38658.33,54680.75,54132.83,62128.93,39523.07,24039.63,38730.84,24755.57,33867.68,22975
EC:2.1.2.13,1.62,2153,2893.32,329.88,62.75,1539.38,1256.38,3632.4,4118.26,2005.75,3698,5873,3251,5081.25,1708.38,1936,353.37,657.4,512,13.38,5195.5,16996.25,10818.75,1043,4871,4827.5,470,2063.25,1661.75,2887.25,8151.5,3247.75,12435.25,8413.12,5093,3497.5,8046.5,5981
EC:2.1.2.2,24748.74,61477.4,91468.96,112525.99,119173.33,65591.68,27455.14,58834,30926.29,24989.62,44272.09,73448.31,61141.86,60111.6,52998.12,54078.56,59486.61,78370.48,85613.04,387991.72,117938.68,127969.07,126347.58,134131.5,125956.5,95904.34,134293.34,136251.91,130879.83,123544.83,131569.67,154024.46,135342.24,93804.58,109630.47,90112.57,94344.68,85785.75
EC:2.1.2.3,23625.62,58653.15,84150.25,98237.01,112979.58,53749.05,23857.33,53231.02,29316.21,21688.77,42907.45,68018.94,60831.94,58371.8,49599.82,51865.07,54929.97,80648.74,74953.82,373667.91,124918.35,125003.82,125901.41,163538.75,133109.58,89628.51,137726.59,142182.49,133274.33,114866.66,126676.42,152452.63,132792.07,91636.96,102644.64,89788.15,92811.35,88118.25
EC:2.1.2.5,3573.75,1389,9324.25,18999.85,28933.5,10924,1889.25,6137,4461.5,2000.5,2932,3437,10014,9976,5417.5,1924.5,3810.5,6441,4748.46,10467.13,26158,12667,11747,55244,18362,7783,33428,23313,22553,6406.5,4349.33,34284.67,12762.67,5112,5553,8897,5354.58,15960.92
EC:2.1.2.9,21015.62,58299.82,92316.25,85170.13,88616.58,68312.05,31759.66,89554.35,26570.21,21734.37,66754.26,76581.61,69472.61,63376.47,51850.48,54000.67,60547.3,77972.74,78188.11,373778.53,110102.18,122767.32,119032.78,125245.75,121130.25,113957.74,116970.59,187928.56,112738.73,113534.33,143548.58,125305.06,124255.74,109977.96,117778.97,104869.82,102530.18,93591.75
EC:2.1.3.1,0,64,40,345.36,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.3.11,4268,4266.75,14133.25,29057.6,33246.75,22541.25,5158.5,11834.75,5870.75,5293.75,4269.5,8148.25,8815.25,11592.5,7993.5,2684.75,6574,3238.75,14437.46,14713.38,17646.5,11665,10615.75,21542.75,8145.25,13533,26408.75,13156.5,18544.75,11376.75,6634.75,30006.75,11872.25,4784,10317.5,7929.25,4666.5,11531.5
EC:2.1.3.2,20827.62,58437.82,91599.25,84516.8,87167.58,67957.05,31537.66,89530.35,26291.21,21600.37,66809.59,76629.06,69556.61,63411.35,51883.24,51879.31,60088.24,78335.83,78304.08,366833.71,109425.68,123128.82,119063.08,125229.75,121618.25,114040.84,116933.59,187985.16,112621.33,112050.33,142181.75,125744.96,124286.74,110215.96,117310.97,104788.82,102509.68,93553.25
EC:2.1.3.3,6371.62,36810.07,58893.83,27720.26,20254,18312.3,18617.91,37506.6,21929.96,15690.42,38495.99,57477.81,41814.36,36241.35,39028.24,51553.86,39432.24,60125.98,32999.12,212132.58,56785.18,97532.15,113446.33,33208.67,119763.67,34674.84,39071.84,85172.16,18068.08,109865.25,121354.66,82474.38,122956.82,91415.13,75566.64,49384.57,78502.68,42777.75
EC:2.1.3.6,0,3463.5,1136,373.5,20,146,310,659,94,74.5,2430,1050.5,2728.5,2444,2568.5,1940,2232.5,2656,2809.5,14406,882.5,1347.5,1164.5,462.5,1964,1305,1365.5,2211,515,3838,1101.5,3016.5,4759,1857.5,3166,3346,1526.5,641
EC:2.1.3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.1.3.9,0,42,99,5,1.33,0,9,7,4,33,0,0,3,9,0,5,25,0,0,1,0,0,0,0,0,0,0,10,0,19,8,12,0,0,0,0,0,0
EC:2.1.4.1,0,55,578.5,555.34,27,63.5,242.5,625.5,42,55,3000,1570.5,4300,3823.5,3963.5,2528,3548.5,3255.5,4141.5,28507,1389.5,984,1176.5,585,1333,1706.5,1635,2772,682,4306.5,1282,3204.5,3627.5,2215,2954,2069.5,1802,730.5
EC:2.10.1.1,4727.37,13712.16,21894.83,16029.37,6586.83,4429.38,5403.26,7275.07,5540.3,7168.2,7363.6,5955.73,6742.83,6450.69,5721.39,19422.48,14323.07,35100.48,6702.54,105996.91,33120.01,12026.58,26858.08,5684.17,33038,6102.17,5915,13433.58,4242.75,54643.5,79713.08,38816.84,47031.66,23122.79,14139.34,8161.33,15313.42,14141.75
EC:2.2.1.1,21578.35,120758.3,214777.75,106203.54,92551.91,105103.33,70879.21,172080.24,77203.99,55341.18,133202.16,191675.63,156598.27,143810.28,126638.82,157055.36,94120.79,186536.33,100960.93,348866.49,174020.2,314780.11,372436.48,155143.93,375030.94,138731.14,131646.61,288144.96,82071.37,286483.74,276627.4,269272.34,365925.05,281560.63,254923.64,190716.04,280594.47,177165.24
EC:2.2.1.10,0,0,43,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.2.1.11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EC:2.2.1.2,6926.73,28680.99,45907.7,24143.3,9380.91,16588.69,12630.88,21205.13,13497.92,12628.52,23741.97,31531.44,24171.17,22916.39,26159.6,33662.74,33854.41,49963.99,25130.44,161664.09,44944.01,61238.82,65172,30711.17,77840.84,21101,30336.34,68264,14901.33,79545.83,103338.66,63811.34,81376.83,67066.32,61816.5,34213.49,47207.26,30180.75
EC:2.2.1.6,34431.08,153179.02,213087.49,172157.11,146725.91,129147.44,77142.96,192913.26,87163.51,67573.42,139589.83,192959.61,163952.99,162384.71,117949.69,173848.62,106026.31,196412.36,141805.01,549967.68,215773.58,368876.26,389749.82,165881.34,381715.18,193453.02,191872.54,303037.98,152285.48,323016.55,334470.42,302341.15,406698.87,299204.78,290796.14,226563.26,319560.92,206174.82
EC:2.2.1.7,13094.37,43053.32,92563.63,60918.51,58412.25,72454.05,33014.91,92932.15,27743.58,22244.27,67498.46,79465.61,80746.41,71202.97,54117.88,52844.57,55962.8,78082.74,60211.07,212970.78,109807.68,123845.32,118011.28,120002.75,119333.25,85230.24,95230.59,177580.56,59980.73,119743.83,141859.08,134982.36,127929.74,106584.96,114945.17,89375.82,97270.93,87049.5
EC:2.2.1.9,4445.12,7348.25,14209.75,33451.86,33505.08,26416.13,5959.81,14277.85,6749.21,7317.75,7249.33,11101.7,16765.45,18572.63,11931.57,8579.72,12978.64,16759.34,20715.6,80527.44,51560.67,17505.25,19633.5,62371.08,20162.58,19374.17,49251.75,30791.58,34116,35772.42,35579.33,51570.62,22572.75,7584.62,14141.8,15262.75,10577.83,19489.17
EC:2.3.1.1,6522.87,37442.06,48776.75,28410.02,19690,18950.3,16578.17,33559.44,18474.12,15786.12,35936.41,55346.47,35683.52,32741.35,35099.91,45003.89,22440.07,53291.98,25195.88,226859.5,64713.69,88552.32,93687.49,22346.33,93987.49,24178.85,36297.84,45366.65,14034.58,112376.66,110506.76,60505.63,106082.06,62430.96,57351.31,40628.23,72170.44,34497.83
EC:2.3.1.101,0,0,36,300,0,15,0,0,32,0,10,0,11,0,5,17,44,7,10,16.34,0,0,0,0,0,0,0,12,0,11,0,2.5,0,8,4,0,0,0
EC:2.3.1.102,0,1.25,13.5,8.75,9,0,0,0,0,3.25,0,0,0,3.25,0,0,70.75,0,0,0,14.5,29.58,11.75,19.67,82.67,10.5,12,298.25,5.75,1297.92,1785.33,933.42,67.58,333.17,365.67,8.5,39.5,9
EC:2.3.1.109,624.24,26.25,422.44,2061.36,239.83,89.26,72.26,21.4,78.52,368.45,241.6,6.35,56,87.4,294.03,86.12,1000.8,49.07,126.42,293.3,13.5,27.25,11.75,18,88,10.5,16,333.25,5.75,1430.75,1970.5,1022.75,72.25,359.74,499,8.5,49.5,9
EC:2.3.1.117,4010.62,2865.75,17472.47,11988.15,14319.08,5028.13,4686.06,3821.9,880.83,2514.2,15715.27,24209.2,3285,1266.47,19992.05,1716.09,6418.97,3477.99,8955.81,121320.81,12116.17,16101.33,4576.2,4677.67,4777.67,1808.9,3600.5,10674.4,2098.15,20823.67,22794.91,14281.19,12706.25,6202.29,5745.67,2575.25,3908.33,2607.92
